image_id,product_key,label,is_variant
PR0101_0.png,PR0101,bottle,0
PR0473_0.png,PR0473,plate,0
PR0457_1.png,PR0457,bottle,1
PR0394_1.png,PR0394,shirt,1
PR0124_1.png,PR0124,bottle,1
PR0422_0.png,PR0422,shoe,0
PR0466_0.png,PR0466,plate,0
PR0493_0.png,PR0493,plate,0
PR0138_0.png,PR0138,book,0
PR0298_0.png,PR0298,plate,0
PR0310_0.png,PR0310,shirt,0
PR0283_0.png,PR0283,shoe,0
PR0293_0.png,PR0293,shirt,0
PR0339_0.png,PR0339,bottle,0
PR0322_0.png,PR0322,plate,0
PR0121_0.png,PR0121,shirt,0
PR0481_0.png,PR0481,plate,0
PR0068_1.png,PR0068,bottle,1
PR0350_2.png,PR0350,plate,1
PR0333_0.png,PR0333,shirt,0
PR0221_1.png,PR0221,shirt,1
PR0204_1.png,PR0204,shirt,1
PR0421_0.png,PR0421,bottle,0
PR0036_0.png,PR0036,shoe,0
PR0409_1.png,PR0409,book,1
PR0391_0.png,PR0391,shoe,0
PR0399_0.png,PR0399,bottle,0
PR0473_1.png,PR0473,plate,1
PR0143_1.png,PR0143,book,1
PR0120_1.png,PR0120,shirt,1
PR0415_0.png,PR0415,book,0
PR0027_1.png,PR0027,plate,1
PR0487_0.png,PR0487,plate,0
PR0064_0.png,PR0064,bottle,0
PR0009_1.png,PR0009,plate,1
PR0405_0.png,PR0405,bottle,0
PR0185_1.png,PR0185,shirt,1
PR0245_1.png,PR0245,shirt,1
PR0311_2.png,PR0311,book,1
PR0298_2.png,PR0298,plate,1
PR0061_0.png,PR0061,shirt,0
PR0458_0.png,PR0458,shoe,0
PR0219_0.png,PR0219,shirt,0
PR0040_1.png,PR0040,shoe,1
PR0435_2.png,PR0435,shoe,1
PR0169_1.png,PR0169,shirt,1
PR0075_0.png,PR0075,bottle,0
PR0031_0.png,PR0031,shirt,0
PR0135_0.png,PR0135,shirt,0
PR0076_2.png,PR0076,bottle,1
PR0265_0.png,PR0265,shoe,0
PR0231_0.png,PR0231,shoe,0
PR0178_0.png,PR0178,shirt,0
PR0247_0.png,PR0247,shirt,0
PR0033_1.png,PR0033,shirt,1
PR0130_0.png,PR0130,book,0
PR0285_0.png,PR0285,bottle,0
PR0265_1.png,PR0265,shoe,1
PR0056_1.png,PR0056,shoe,1
PR0467_0.png,PR0467,book,0
PR0250_2.png,PR0250,plate,1
PR0057_1.png,PR0057,shirt,1
PR0247_1.png,PR0247,shirt,1
PR0350_1.png,PR0350,plate,1
PR0015_0.png,PR0015,plate,0
PR0365_0.png,PR0365,book,0
PR0234_2.png,PR0234,bottle,1
PR0359_0.png,PR0359,shoe,0
PR0254_1.png,PR0254,shirt,1
PR0262_1.png,PR0262,shirt,1
PR0431_0.png,PR0431,bottle,0
PR0216_0.png,PR0216,book,0
PR0119_0.png,PR0119,bottle,0
PR0292_0.png,PR0292,shirt,0
PR0352_0.png,PR0352,shoe,0
PR0256_1.png,PR0256,bottle,1
PR0136_1.png,PR0136,shoe,1
PR0031_1.png,PR0031,shirt,1
PR0160_0.png,PR0160,plate,0
PR0145_1.png,PR0145,shoe,1
PR0176_0.png,PR0176,book,0
